0,1,2,3,4,5,6,7,8,9,10,11
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/grinding1s/mmr?playlist=10
4.97,10.16,3.60,174,48.9%,1.38,51724,19697,21770,10590,52121,https://rocketleague.tracker.network/rocket-league/profile/epic/Rizex45/mmr?playlist=10
4.85,9.63,3.62,333,50.3%,1.34,51724,19697,21770,10590,52121,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198190649679/mmr?playlist=10
4.40,9.20,3.90,30,47.8%,1.13,30484,11073,11708,5002,31915,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198084072151/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/zRehzzy/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ToastieTV/mmr?playlist=10
4.03,7.59,2.83,372,53.1%,1.42,64358,20306,18953,9622,54158,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198153434719/mmr?playlist=10
4.36,8.21,3.02,372,53.1%,1.44,64358,20306,18953,9622,54158,https://rocketleague.tracker.network/rocket-league/profile/epic/AZTROMICK/mmr?playlist=10
5.00,8.45,2.40,60,59.2%,2.08,30231,10462,11294,5066,30737,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198169871778/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/psn/YungEvoh/mmr?playlist=10
5.15,9.92,3.85,117,75.0%,3.00,3862,1190,1307,643,4461,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198846224116/mmr?playlist=10
2.00,3.00,3.00,6,66.7%,0.67,30231,10462,11294,5066,30737,https://rocketleague.tracker.network/rocket-league/profile/epic/llareh/mmr?playlist=10
5.33,9.67,4.00,9,55.2%,1.33,36759,11728,9765,4149,35166,https://rocketleague.tracker.network/rocket-league/profile/epic/dribbsu/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Venga.sz/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198372090387/mmr?playlist=10
3.50,7.00,0.50,6,50.0%,7.00,25201,8915,8027,4489,16956,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198321453680/mmr?playlist=10
2.00,4.00,4.00,3,50.0%,0.50,35614,13015,12748,7275,35540,https://rocketleague.tracker.network/rocket-league/profile/epic/percy142/mmr?playlist=10
5.40,9.80,6.00,15,55.1%,0.90,47936,17344,18062,7215,58114,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198942419878/mmr?playlist=10
4.54,8.77,3.92,39,51.8%,1.16,47936,17344,18062,7215,58114,https://rocketleague.tracker.network/rocket-league/profile/epic/FTMHere/mmr?playlist=10
5.65,10.50,3.50,78,53.8%,1.62,45619,15043,14668,7524,40287,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198313792336/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Syraxiik/mmr?playlist=10
5.00,8.73,5.09,33,57.3%,0.98,29928,8739,8087,4067,26729,https://rocketleague.tracker.network/rocket-league/profile/epic/Revezy_/mmr?playlist=10
4.78,9.06,4.78,54,52.8%,1.00,29928,8739,8087,4067,26729,https://rocketleague.tracker.network/rocket-league/profile/xbl/Revezy/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Venom_sii/mmr?playlist=10
4.81,8.81,4.50,48,54.6%,1.07,29928,8739,8087,4067,26729,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199011842266/mmr?playlist=10
