0,1,2,3,4,5,6,7,8,9,10,11
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/superpapaclement/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/epic/Adamas_-/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/alexisgarette/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Flamerszsz/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/SadPotatoPepega/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/soloXdxny/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/B4NY7_-/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Magmadin/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198398105801/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198060186848/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Mody%20jnawh/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198350580335/mmr?playlist=10
4.83,8.17,4.00,18,59.2%,1.21,22520,8164,8201,4142,25118,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198852038541/mmr?playlist=10
5.22,8.56,1.44,27,61.0%,3.62,10858,3397,2667,1163,6039,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198311680909/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/MaximusAemulus/mmr?playlist=10
4.27,7.67,3.73,45,55.7%,1.14,26369,7727,6239,4909,21337,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198211085647/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198867554981/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/WittySquirrel309/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/M4rt_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/napkxn/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/FaZeSv3nBTW/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Eagle395/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/QUEASYCOW/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Caillouz_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198133180349/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Ashton_RL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Fours_RL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198989589148/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/HappyEagle395/mmr?playlist=10
4.10,8.10,2.30,30,50.6%,1.78,12920,3396,2259,1739,6504,https://rocketleague.tracker.network/rocket-league/profile/epic/Bebelwad_Charg%C3%A9/mmr?playlist=10
5.97,8.84,1.56,96,67.5%,3.82,897,234,141,126,391,https://rocketleague.tracker.network/rocket-league/profile/epic/garglingsnake92/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/squiglehoglefart/mmr?playlist=10
5.21,8.14,3.79,42,64.0%,1.38,13469,4692,4283,1769,10241,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198218715111/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Snocus/mmr?playlist=10
5.08,10.33,4.08,36,49.2%,1.24,54559,13669,12401,5510,42736,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198168255273/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198338071595/mmr?playlist=10
6.88,10.25,1.88,24,67.1%,3.67,22342,8393,7212,3241,15739,https://rocketleague.tracker.network/rocket-league/profile/epic/wNexon/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199089268456/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198420831049/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199038640449/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Aceosabo_/mmr?playlist=10
5.00,10.00,1.00,3,50.0%,5.00,10759,4144,3426,1941,7288,https://rocketleague.tracker.network/rocket-league/profile/epic/kencarson%20fan%2069/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198405716390/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198152758892/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Umar-az4/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/TheAngelHands/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198146680469/mmr?playlist=10
5.38,9.54,2.77,39,56.5%,1.94,14447,5060,5127,2391,13991,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198335751306/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198150619780/mmr?playlist=10
4.14,6.71,2.93,42,61.7%,1.41,4812,2031,2183,962,5009,https://rocketleague.tracker.network/rocket-league/profile/epic/ike2791/mmr?playlist=10
4.33,7.33,4.67,9,59.1%,0.93,3181,764,494,337,2039,https://rocketleague.tracker.network/rocket-league/profile/epic/Rober%20Levandoski/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Armagedon123123/mmr?playlist=10
17.89,35.67,15.11,27,50.2%,1.18,34572,12290,11193,5761,24037,https://rocketleague.tracker.network/rocket-league/profile/psn/le_doritosgamer/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198193998802/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Arthur_SMF/mmr?playlist=10
