0,1,2,3,4,5,6,7,8,9,10,11
18.50,30.88,5.50,24,59.9%,3.36,19681,3927,2226,972,9833,https://rocketleague.tracker.network/rocket-league/profile/epic/EarlyPumpkin393/mmr?playlist=10
5.26,9.45,3.23,93,55.6%,1.63,62264,20803,18746,8145,55383,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198141307920/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/thunderzinnnnn/mmr?playlist=10
6.50,12.50,4.00,12,52.0%,1.62,50088,13138,10715,5751,52603,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198398080762/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/GMC_XenOW/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Trex_RL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198169509196/mmr?playlist=10
6.43,11.14,5.43,21,57.7%,1.18,28066,8853,9764,5028,28157,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198369741077/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Zehnoh/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198827512156/mmr?playlist=10
5.93,10.43,4.14,42,56.8%,1.43,28066,8853,9764,5028,28157,https://rocketleague.tracker.network/rocket-league/profile/epic/lightningjack_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/klawzt/mmr?playlist=10
4.06,7.00,1.53,102,58.0%,2.65,3991,1293,998,616,2195,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198341488510/mmr?playlist=10
5.19,9.06,4.53,108,57.4%,1.15,50711,20247,20546,11099,57603,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198149177603/mmr?playlist=10
6.25,11.00,5.25,12,56.8%,1.19,38511,12800,13602,5889,39514,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198322333478/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Semispace/mmr?playlist=10
5.65,9.47,5.47,51,59.6%,1.03,50711,20247,20546,11099,57603,https://rocketleague.tracker.network/rocket-league/profile/epic/Slayer%20Crime/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198817593917/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198404053899/mmr?playlist=10
2.28,5.00,2.61,54,45.6%,0.87,23460,8081,7500,3464,18655,https://rocketleague.tracker.network/rocket-league/profile/epic/DV8%20Taco/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Wink_RL/mmr?playlist=10
3.37,4.52,1.48,81,74.6%,2.27,455,134,113,55,317,https://rocketleague.tracker.network/rocket-league/profile/epic/be%20kind%20its%20free/mmr?playlist=10
4.56,9.56,3.33,27,47.7%,1.37,33170,12378,12932,5701,26725,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198140091851/mmr?playlist=10
5.41,9.26,1.88,219,58.4%,2.88,3991,1293,998,616,2195,https://rocketleague.tracker.network/rocket-league/profile/epic/XxPATOxDONALDxX/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Mat1422/mmr?playlist=10
3.04,5.78,2.11,81,52.6%,1.44,47416,15194,16142,8176,40084,https://rocketleague.tracker.network/rocket-league/profile/psn/DieserTaylanYT/mmr?playlist=10
5.05,10.05,4.32,57,50.3%,1.17,25649,5536,4234,2018,19935,https://rocketleague.tracker.network/rocket-league/profile/epic/FarisX./mmr?playlist=10
8.00,15.00,4.00,3,53.3%,2.00,12277,4831,4606,2847,10449,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198939485055/mmr?playlist=10
4.70,9.14,4.32,111,51.5%,1.09,25649,5536,4234,2018,19935,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198434765741/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/%C2%B5Liam%C2%B5/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/HighTurtle364/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198876977427/mmr?playlist=10
3.58,6.65,3.11,222,53.9%,1.15,36840,14399,15584,6822,38907,https://rocketleague.tracker.network/rocket-league/profile/xbl/LixmCxmpbell/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/LeoDkn1/mmr?playlist=10
5.22,9.42,3.19,207,55.4%,1.64,54944,11726,9728,4639,41026,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198857558618/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/TZ-EviLz/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199068737512/mmr?playlist=10
5.70,9.10,2.00,20,62.6%,2.85,427,84,24,32,136,https://rocketleague.tracker.network/rocket-league/profile/epic/mutantmind/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Derpy%C3%83%C6%91/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198881071998/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ReevoRL1/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198259451727/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198874997408/mmr?playlist=10
4.26,7.84,3.12,327,54.3%,1.36,23486,9809,9910,4625,26847,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198430271480/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/William65659/mmr?playlist=10
4.29,7.71,2.14,21,55.6%,2.00,23486,9809,9910,4625,26847,https://rocketleague.tracker.network/rocket-league/profile/epic/NuttyWolf80/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199030212109/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/epic/Cayduh/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/DarwizzyGOAT./mmr?playlist=10
5.04,10.36,3.64,84,48.6%,1.38,44766,9385,7083,3262,32946,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198143606056/mmr?playlist=10
6.40,10.60,4.30,30,60.4%,1.49,52764,13534,11997,8105,39093,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198841874715/mmr?playlist=10
6.00,8.00,3.00,3,75.0%,2.00,47383,17752,19778,9062,51140,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198392553626/mmr?playlist=10
5.23,10.43,4.04,402,50.1%,1.29,40784,14109,15823,7107,45659,https://rocketleague.tracker.network/rocket-league/profile/epic/Off_Blanc7/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/HighLion766/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/oVaMPiiERz/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/L1K3R_Aaron/mmr?playlist=10
2.54,4.57,1.89,105,55.6%,1.35,4291,1564,1435,845,3842,https://rocketleague.tracker.network/rocket-league/profile/xbl/Esxria/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/plasma201455/mmr?playlist=10
11.00,14.50,8.00,6,75.9%,1.38,4291,1564,1435,845,3842,https://rocketleague.tracker.network/rocket-league/profile/epic/Krime.%D0%B9/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/lI%20Azur/mmr?playlist=10
5.41,10.48,3.83,297,51.6%,1.41,40784,14109,15823,7107,45659,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198300318061/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198841878921/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198245238200/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/snipjz/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/DarkyPlaces/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/asteroad_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/mistiwnl/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Asteroad/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Gammo/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198202124150/mmr?playlist=10
5.74,10.02,4.26,132,57.3%,1.35,1194,153,42,31,923,https://rocketleague.tracker.network/rocket-league/profile/psn/bustythighs4821/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/xFKh1/mmr?playlist=10
4.80,10.40,2.40,15,46.2%,2.00,27728,8999,10196,4418,35480,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199076744548/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Fiinno-/mmr?playlist=10
