0,1,2,3,4,5,6,7,8,9,10,11
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/mnnw%20smurf/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/EP1CJONNY/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/vianfa/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Sir%20Stondy/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198053357828/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/MammothKiwi527/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/SafeSowa/mmr?playlist=10
5.42,9.21,2.24,114,58.9%,2.42,861,240,161,147,484,https://rocketleague.tracker.network/rocket-league/profile/xbl/FaZe%20Rain101642/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Alyxneo/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198810569966/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Viscxrxl/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/%C2%B5crazedoggers%C2%B5/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198163877531/mmr?playlist=10
15.00,33.00,18.00,3,45.5%,0.83,29634,9812,7003,4539,18017,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198879983625/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/RitzyRL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/ptenchikt__/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/mxcy67/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/AberrantFr%C3%A9rot/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/CreamyDog120/mmr?playlist=10
5.25,11.25,7.92,36,46.7%,0.66,16155,6888,6521,3622,18176,https://rocketleague.tracker.network/rocket-league/profile/epic/yuichii_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Kunoku./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198322028304/mmr?playlist=10
5.50,9.70,3.60,30,56.7%,1.53,11586,4130,4252,1883,10825,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198217147664/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Grubychudzielec1/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/iluvmygfxo/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198248185800/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198403985855/mmr?playlist=10
4.77,7.92,1.77,39,60.2%,2.70,11507,4567,5178,2266,9935,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198067453746/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Neosys%20Jexez/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198314744239/mmr?playlist=10
5.68,11.04,3.57,84,75.0%,2.25,16156,5828,6444,2797,18462,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198138742620/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198331386831/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198356977471/mmr?playlist=10
4.43,8.71,3.79,42,50.8%,1.17,18012,5659,4660,2269,12930,https://rocketleague.tracker.network/rocket-league/profile/epic/Predictless./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198170224926/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/SKS_Yiga/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198204689257/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/CrookedSkunk839/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/TwitchTV-Birdie/mmr?playlist=10
6.00,10.00,2.00,3,60.0%,3.00,41064,14654,15861,6936,40371,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198193368328/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/xPRs99/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Sir%20Stondy/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/svnheavens/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Svcte/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198327087028/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Bland%20Farts/mmr?playlist=10
2.80,5.80,1.00,15,48.3%,2.80,29356,11223,10533,4528,24697,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198406549539/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/frdo344/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/DiGiTaL_Mimine/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198125632293/mmr?playlist=10
2.00,6.50,2.50,6,44.8%,1.25,1230,311,310,165,794,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198366546498/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Swervo8325/mmr?playlist=10
6.43,9.57,3.14,21,67.2%,2.05,23210,6589,6307,3201,17571,https://rocketleague.tracker.network/rocket-league/profile/epic/Mini.%20Vatira/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Terekaa/mmr?playlist=10
5.57,9.29,4.57,42,60.0%,1.22,12510,4428,5110,2771,9808,https://rocketleague.tracker.network/rocket-league/profile/xbl/Jemelston/mmr?playlist=10
3.00,4.00,2.00,3,75.0%,1.50,37510,11605,10062,5018,22945,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198324024739/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199043012674/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198411088158/mmr?playlist=10
6.20,11.20,2.40,15,55.4%,2.58,18897,6208,5609,2738,15793,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198318372506/mmr?playlist=10
4.89,8.58,3.63,57,57.1%,1.35,29364,9991,10260,4708,26503,https://rocketleague.tracker.network/rocket-league/profile/epic/Energyvjustin12/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/B3astMode20034/mmr?playlist=10
6.00,10.00,1.75,12,60.0%,3.43,437,100,80,73,177,https://rocketleague.tracker.network/rocket-league/profile/epic/Adolfus_88/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198400617503/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/sambrr69/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/JackKannoff47/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ImNono30/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198300093942/mmr?playlist=10
8.00,13.00,3.50,6,61.5%,2.29,34228,10803,8734,3056,23450,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198254522732/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198826742320/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/i%20jump%20with%20rb/mmr?playlist=10
8.00,12.50,3.00,6,64.0%,2.67,29666,10594,9624,3646,20527,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198210549027/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/FreeZixDG/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/siddrl/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Vyxon./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/iamtrashl0l/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/LEGENDARY_KHAN7/mmr?playlist=10
4.60,7.80,3.60,15,59.0%,1.28,41293,18331,18840,8909,42167,https://rocketleague.tracker.network/rocket-league/profile/epic/x6ix./mmr?playlist=10
5.00,12.00,5.00,3,41.7%,1.00,37301,9478,7981,3644,30827,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198445217737/mmr?playlist=10
4.88,9.75,3.50,24,50.0%,1.39,8741,3897,3456,1979,10651,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199043033835/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/%D1%96D%D0%AF%D1%8D%D1%8DZ%D1%8D/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Dregii/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198818387067/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Avalonbtw/mmr?playlist=10
3.38,6.46,2.59,546,52.3%,1.30,37945,10862,9942,3717,29621,https://rocketleague.tracker.network/rocket-league/profile/epic/boogipop./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/colimora/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/AmzzyLoveU/mmr?playlist=10
6.20,10.65,3.10,60,58.2%,2.00,11021,3160,2781,1981,8403,https://rocketleague.tracker.network/rocket-league/profile/epic/Kayveez/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/saxyy./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/NanoB9/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198885772997/mmr?playlist=10
2.50,4.50,0.50,6,55.6%,5.00,34696,10310,10058,4741,29850,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198267256355/mmr?playlist=10
5.00,11.00,3.00,3,45.5%,1.67,22856,12120,12927,4780,26836,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198246561400/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199013603675/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Cakun/mmr?playlist=10
3.40,7.20,2.00,15,47.2%,1.70,34724,12491,10208,4355,30896,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198406315469/mmr?playlist=10
5.50,11.00,2.50,12,50.0%,2.20,13856,6240,7407,2871,10864,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198387977465/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/BreezySnail81/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Oath_To_War/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198858189664/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Slingus%20Pingus/mmr?playlist=10
