0,1,2,3,4,5,6,7,8,9,10,11
6.38,12.31,3.15,26,51.9%,2.02,4536,1472,2109,514,5173,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198253547649/mmr?playlist=10
5.59,9.72,4.45,87,58.3%,1.17,48084,15519,16461,6420,43342,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198378852361/mmr?playlist=10
3.73,5.90,1.06,147,63.3%,3.52,38864,13389,9460,5273,19945,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198288947634/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/NanaTsu./mmr?playlist=10
6.46,12.09,4.51,195,53.4%,1.43,19202,5880,4916,3163,17032,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199017872874/mmr?playlist=10
5.34,9.62,4.28,96,55.5%,1.25,29333,9961,12106,4488,27526,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198327396691/mmr?playlist=10
4.61,9.29,3.03,93,49.7%,1.52,10619,3283,2585,1817,6018,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198113920643/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Girl_zxmo/mmr?playlist=10
5.40,9.60,2.60,30,56.2%,2.08,76812,22772,27366,11578,57159,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198138090035/mmr?playlist=10
9.00,19.00,5.25,12,51.1%,1.09,19202,5880,4916,3163,17032,https://rocketleague.tracker.network/rocket-league/profile/epic/Car18gol/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Actality_Sp33zer/mmr?playlist=10
4.61,9.29,3.03,93,49.7%,1.52,10619,3283,2585,1817,6018,https://rocketleague.tracker.network/rocket-league/profile/switch/doggoz/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/KayFlaup/mmr?playlist=10
0.00,0.00,0.00,3,0.0%,0.00,3706,962,478,325,2777,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199033995895/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/SwiFT%20Vanish/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198341775437/mmr?playlist=10
4.61,9.29,3.03,93,49.7%,1.52,10619,3283,2585,1817,6018,https://rocketleague.tracker.network/rocket-league/profile/epic/doggoz./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/yAidenRL/mmr?playlist=10
5.44,9.76,3.06,150,55.7%,1.78,28521,6918,5796,2855,22447,https://rocketleague.tracker.network/rocket-league/profile/epic/zero511_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Banditoperrito07/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198974200512/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/j_stn10/mmr?playlist=10
5.45,7.65,2.20,80,71.2%,2.48,801,233,233,112,585,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198352083381/mmr?playlist=10
6.11,10.84,3.43,189,56.4%,1.78,28521,6918,5796,2855,22447,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199034095249/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/axrxsthegoat./mmr?playlist=10
1.00,4.00,0.00,3,25.0%,3.00,21056,7396,6592,2748,14186,https://rocketleague.tracker.network/rocket-league/profile/epic/xazdr./mmr?playlist=10
5.00,9.00,3.00,3,55.6%,1.67,39064,12059,10737,5449,26394,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198096205036/mmr?playlist=10
5.68,8.63,4.05,38,65.9%,1.40,801,233,233,112,585,https://rocketleague.tracker.network/rocket-league/profile/epic/polirl./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198000048919/mmr?playlist=10
4.99,9.49,3.41,258,52.6%,1.46,45658,15177,14258,7528,40997,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198304527204/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/FC_Hitman/mmr?playlist=10
5.22,8.61,4.17,54,60.6%,1.25,17523,8365,7972,3139,20600,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198317243899/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/DiderRL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Zathh/mmr?playlist=10
5.77,10.75,5.42,192,53.6%,1.06,35806,11871,10725,5541,38679,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198805476224/mmr?playlist=10
4.74,7.47,3.21,57,63.4%,1.48,1390,404,366,231,892,https://rocketleague.tracker.network/rocket-league/profile/epic/NobodysListenin/mmr?playlist=10
4.94,9.82,3.06,51,50.3%,1.62,17523,8365,7972,3139,20600,https://rocketleague.tracker.network/rocket-league/profile/epic/Snoaf-/mmr?playlist=10
3.11,5.00,1.00,27,62.2%,3.11,32253,7020,5607,3266,24129,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198811536222/mmr?playlist=10
3.67,7.20,4.20,45,50.9%,0.87,34199,9609,9303,4136,36605,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198799711975/mmr?playlist=10
4.17,10.17,5.83,18,56.9%,1.04,35809,11872,10725,5541,38686,https://rocketleague.tracker.network/rocket-league/profile/epic/Haitham%20_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199071559600/mmr?playlist=10
5.97,10.23,2.16,93,58.4%,2.76,2772,777,827,433,1890,https://rocketleague.tracker.network/rocket-league/profile/epic/GallaXi7z/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198855880117/mmr?playlist=10
5.64,12.41,3.22,2424,45.4%,1.75,72844,17481,16186,6842,56302,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198212027617/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Shiro-_-Neko_01/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/KurtSmileRL/mmr?playlist=10
3.17,4.60,0.63,90,68.8%,5.00,857,254,180,148,455,https://rocketleague.tracker.network/rocket-league/profile/psn/zKazuha7/mmr?playlist=10
5.91,12.68,3.22,876,46.6%,1.83,72844,17481,16186,6842,56302,https://rocketleague.tracker.network/rocket-league/profile/epic/ToxicAndLonely/mmr?playlist=10
5.89,10.89,4.33,18,54.1%,1.36,4536,1472,2109,514,5173,https://rocketleague.tracker.network/rocket-league/profile/epic/Glfty/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/KurtSmiile/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/zKazuha./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Its%20Xero/mmr?playlist=10
5.25,10.00,3.25,12,52.5%,1.62,4726,1634,1543,621,5414,https://rocketleague.tracker.network/rocket-league/profile/epic/SlayingTiara/mmr?playlist=10
3.96,7.51,3.19,816,52.7%,1.24,37920,10831,10324,4351,33024,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199006000634/mmr?playlist=10
7.09,10.86,2.48,192,65.3%,2.86,1199,330,242,122,470,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199034552758/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198356579114/mmr?playlist=10
4.81,8.31,2.81,48,57.9%,1.71,20891,7324,6192,3754,18779,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198428353857/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Truc_Jesse/mmr?playlist=10
7.03,10.75,2.45,192,65.4%,2.87,1199,330,242,122,470,https://rocketleague.tracker.network/rocket-league/profile/epic/Jax%C4%B1./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/god%20insp1re/mmr?playlist=10
3.87,7.61,3.15,186,50.8%,1.23,37872,10016,9292,4285,38222,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198971941366/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/wrisstt/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198213739755/mmr?playlist=10
4.67,8.87,2.47,45,52.6%,1.89,174,41,10,11,63,https://rocketleague.tracker.network/rocket-league/profile/epic/oweansbolasse/mmr?playlist=10
6.51,10.87,3.36,300,59.9%,1.94,10135,3927,3618,1537,9183,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198362130416/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/epic/Floral.%20%E3%83%84/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/TragicMackerel14/mmr?playlist=10
6.67,11.65,4.48,138,57.3%,1.49,10135,3927,3618,1537,9183,https://rocketleague.tracker.network/rocket-league/profile/epic/qnZrl/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/xbl/FloralzRL/mmr?playlist=10
5.78,10.22,2.56,27,56.5%,2.26,242,66,36,25,113,https://rocketleague.tracker.network/rocket-league/profile/epic/meow%20meow%20AHHHHH/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/QLS_Kekkoz_/mmr?playlist=10
5.75,10.31,4.42,108,55.8%,1.30,5559,1802,1803,1099,7200,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198241706332/mmr?playlist=10
6.40,10.40,3.40,15,61.5%,1.88,300,82,54,49,174,https://rocketleague.tracker.network/rocket-league/profile/epic/cement%20muncher%202/mmr?playlist=10
4.63,9.11,3.89,114,50.9%,1.19,2511,697,691,301,2810,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198288592943/mmr?playlist=10
4.06,5.61,3.06,54,72.3%,1.33,1968,911,670,485,2176,https://rocketleague.tracker.network/rocket-league/profile/epic/TRC_./mmr?playlist=10
4.74,9.28,4.05,183,51.1%,1.17,1473,442,286,179,699,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198277076503/mmr?playlist=10
6.00,6.00,2.00,3,100.0%,3.00,3590,1130,1084,455,2203,https://rocketleague.tracker.network/rocket-league/profile/epic/213khafir/mmr?playlist=10
