0,1,2,3,4,5,6,7,8,9,10,11
4.23,8.04,3.38,78,52.6%,1.25,14115,4980,4610,2276,12430,https://rocketleague.tracker.network/rocket-league/profile/epic/aevw./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/GTT%20Freny/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199071113153/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198258331398/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198846713898/mmr?playlist=10
0.64,3.09,1.73,33,20.6%,0.37,10794,3917,3847,1740,7749,https://rocketleague.tracker.network/rocket-league/profile/epic/O%20zZ%20Ucky%20Zz%20O/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198214195569/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Alive_DK/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/hardPrime/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198170212085/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/jesseflaxy/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/3mmarO/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ashtonee1/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/cheerio_chap/mmr?playlist=10
3.00,6.00,2.00,3,50.0%,1.50,11964,5141,5505,2236,10398,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198186201106/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/RAUTERT/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198328400558/mmr?playlist=10
3.54,5.78,1.51,228,61.3%,2.34,18573,5557,3854,2200,13048,https://rocketleague.tracker.network/rocket-league/profile/epic/0%20CRAIG%200/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ZapDust/mmr?playlist=10
6.44,12.25,3.50,48,52.6%,1.84,13644,4251,3559,2637,11785,https://rocketleague.tracker.network/rocket-league/profile/psn/FlashFoxy_YT/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/xPro_habeb/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/k1ngg.%20%E3%83%84/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Anime-Manga/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198322193948/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Careedle/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198076728594/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198377928348/mmr?playlist=10
20.25,39.50,16.38,24,51.3%,1.24,12569,5808,5574,3131,11758,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198419023221/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/MouldyFiish/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/SirRex./mmr?playlist=10
7.50,12.25,3.00,12,61.2%,2.50,941,346,335,198,863,https://rocketleague.tracker.network/rocket-league/profile/xbl/Dj90Beast/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Clumpynes/mmr?playlist=10
13.33,24.33,6.33,18,54.8%,2.11,5100,2292,2347,1063,3874,https://rocketleague.tracker.network/rocket-league/profile/epic/PoppinOffx/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/zelensky69-rl/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/woke%20feet/mmr?playlist=10
4.22,7.62,3.02,192,55.3%,1.40,24681,8735,7865,2696,22055,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198135961948/mmr?playlist=10
4.22,7.67,2.33,27,55.1%,1.81,76354,15763,12448,5873,59553,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198056837084/mmr?playlist=10
3.74,7.03,2.68,114,53.2%,1.39,19079,8435,8699,4290,17128,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198374753985/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199071561029/mmr?playlist=10
5.69,10.54,3.76,162,54.0%,1.51,25894,8765,8991,4136,20510,https://rocketleague.tracker.network/rocket-league/profile/steam/76561197970342249/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199017626490/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Poignantdisc275/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/AsaapTvN/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198880456975/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198205807048/mmr?playlist=10
4.00,8.00,3.00,3,50.0%,1.33,14160,5557,4997,2698,13684,https://rocketleague.tracker.network/rocket-league/profile/xbl/Rito%20PNG/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198351515708/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Sinn.rl/mmr?playlist=10
7.00,14.00,1.00,3,50.0%,7.00,21450,8550,8048,3257,18065,https://rocketleague.tracker.network/rocket-league/profile/epic/Hardezinho/mmr?playlist=10
5.80,9.60,4.00,15,60.4%,1.45,33883,9615,8068,4267,22418,https://rocketleague.tracker.network/rocket-league/profile/epic/rocketjuck/mmr?playlist=10
6.33,8.67,3.17,18,73.1%,2.00,14978,6167,6137,2847,14095,https://rocketleague.tracker.network/rocket-league/profile/epic/jgarpla/mmr?playlist=10
