0,1,2,3,4,5,6,7,8,9,10,11
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/LittleLegacy120/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/MisterTinkles69/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198848571738/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/StarBling45/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Thomas%20RL/mmr?playlist=10
6.17,9.25,4.00,36,66.7%,1.54,26201,7286,6435,3043,22700,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198038838039/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198799209526/mmr?playlist=10
3.00,5.00,3.14,21,60.0%,0.95,9201,3000,3456,1526,8548,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198842736089/mmr?playlist=10
3.77,7.34,3.26,246,51.3%,1.16,7125,2262,2162,1281,6345,https://rocketleague.tracker.network/rocket-league/profile/epic/ChappyOh%20LFT/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/cAbdllah/mmr?playlist=10
5.17,9.50,3.28,54,54.4%,1.58,31285,6855,5510,2556,21656,https://rocketleague.tracker.network/rocket-league/profile/epic/faaygo%20nxt%20Rw9/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/monke%20bot/mmr?playlist=10
7.80,11.60,2.00,30,67.2%,3.90,7487,3081,2447,1408,5703,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199009889255/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198281016244/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/IIIBOOTSIII/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Boosting.%20add%20me/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198201676801/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198801543644/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198427556263/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/HeinDePoepTrein/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/%C3%90raxx/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/mxconheiro/mmr?playlist=10
4.50,8.25,3.50,12,54.5%,4.00,31617,9619,8627,3499,21539,https://rocketleague.tracker.network/rocket-league/profile/xbl/Mazdak22/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198801565421/mmr?playlist=10
5.33,9.33,4.00,9,57.1%,1.33,23773,8523,7464,3781,26779,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198300973839/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Factionally/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198869384161/mmr?playlist=10
4.75,7.25,3.25,8,65.5%,1.46,493,113,54,50,216,https://rocketleague.tracker.network/rocket-league/profile/epic/SaTuRnN50/mmr?playlist=10
6.50,11.17,4.33,18,58.2%,1.50,1012,204,124,107,816,https://rocketleague.tracker.network/rocket-league/profile/epic/Negjoe9854/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/BuyMyiPhone/mmr?playlist=10
2.00,5.00,3.20,10,40.0%,0.62,324,103,41,39,220,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198341690737/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Ant%C3%B8%20%E3%83%85/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198069506617/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/SALIIIAN/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Mazdak_22_/mmr?playlist=10
5.00,8.78,2.33,27,57.0%,2.14,2350,945,920,512,1995,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199056895082/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/simoovaraFH/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/21%20lolol/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198824130666/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/HZQX-/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Walky_54/mmr?playlist=10
3.00,6.50,3.00,6,46.2%,1.00,30696,11856,11264,4404,27440,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198376814464/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/MMMMaybach%20Music/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/LowAxolotl173/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/meninow./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198379943286/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198842386101/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ItsFearzBTW/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/jinsei444/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/YQTY5/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Muntin%20Dew/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198996337441/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198167984564/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199030348007/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Norh%E1%83%A6/mmr?playlist=10
5.94,10.19,3.62,48,58.3%,1.64,14775,5396,5365,2894,13098,https://rocketleague.tracker.network/rocket-league/profile/epic/Brendiniis/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198391498026/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/SALIIIAN/mmr?playlist=10
4.79,7.21,2.79,42,66.3%,1.72,43715,12929,10089,4167,31320,https://rocketleague.tracker.network/rocket-league/profile/epic/Therror./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/ItsFearzBTW/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/JxkerMB/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198362284494/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198308523357/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198173457959/mmr?playlist=10
5.53,9.60,3.00,45,57.6%,1.84,4150,1063,831,441,3421,https://rocketleague.tracker.network/rocket-league/profile/epic/ELGA%20./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/IDemoU/mmr?playlist=10
5.33,8.33,1.67,9,64.0%,3.20,14841,6396,6323,2513,13886,https://rocketleague.tracker.network/rocket-league/profile/epic/rayzoinq/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/ik1nn/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Select_Acadia/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Just-Beat./mmr?playlist=10
