0,1,2,3,4,5,6,7,8,9,10,11
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198200370267/mmr?playlist=10
18.00,30.00,17.00,6,60.0%,1.06,24792,9251,9091,4288,27569,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198860456824/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/EndLxssK/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Faris032/mmr?playlist=10
6.88,11.62,3.88,24,59.1%,1.77,21915,6548,5935,3776,16413,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198799063713/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/TTV%20Venmues/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/YG-Fizzy/mmr?playlist=10
3.00,6.00,4.00,12,50.0%,0.75,31108,10627,10693,4741,29488,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198411860163/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/TartanPhoenix/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/DrupletGaming/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Zero__TRK/mmr?playlist=10
6.67,10.67,3.33,9,62.5%,2.00,10897,4115,4238,2268,10502,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198328254784/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Allpha%20EU/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Manolodu34920/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/PikaaGOAT/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/kdnRL/mmr?playlist=10
