0,1,2,3,4,5,6,7,8,9,10,11
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Beasty2121/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/TeenyDragon178/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198810088674/mmr?playlist=10
4.59,8.94,1.65,51,51.3%,2.79,8016,2756,2710,1552,7003,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198295749231/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Scaarr.%E3%82%B8/mmr?playlist=10
15.00,26.00,8.67,9,57.7%,1.73,19158,6513,6090,2777,14460,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198798184027/mmr?playlist=10
7.57,11.86,3.43,21,63.9%,2.21,16498,5372,4932,2737,13899,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198866282959/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/XD_HAYO/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/xPeteShweatyy/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Always%20Benched/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198446880848/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198984512485/mmr?playlist=10
2.33,6.67,3.67,9,38.8%,0.81,26745,9831,9361,5480,21995,https://rocketleague.tracker.network/rocket-league/profile/psn/Zvndji-/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/QuietHamster706/mmr?playlist=10
3.20,6.60,4.80,45,48.5%,0.67,16715,5896,6206,2754,18918,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199039237525/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/deadratd/mmr?playlist=10
4.00,6.91,1.86,66,57.9%,2.15,17247,6699,7256,3564,16913,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198283318718/mmr?playlist=10
4.40,7.40,4.60,15,59.5%,0.96,16498,5372,4932,2737,13899,https://rocketleague.tracker.network/rocket-league/profile/epic/Vitor.GRF/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/1044444444444444/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/epic/Jrku./mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/psn/Tonicized/mmr?playlist=10
4.67,10.04,2.42,72,46.5%,1.93,12082,5177,5325,2585,11106,https://rocketleague.tracker.network/rocket-league/profile/epic/1Mjud/mmr?playlist=10
4.60,8.20,4.80,15,56.1%,0.96,1811,924,901,534,3079,https://rocketleague.tracker.network/rocket-league/profile/epic/Nuggzy./mmr?playlist=10
3.14,5.00,1.86,21,62.9%,1.69,14830,5535,5023,2815,9496,https://rocketleague.tracker.network/rocket-league/profile/epic/DillyG./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Hydrese8/mmr?playlist=10
4.89,9.22,3.11,27,53.0%,1.57,13263,4310,4411,2210,13234,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198932313132/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/BaalFPS/mmr?playlist=10
4.29,7.50,2.07,42,57.1%,2.07,17247,6699,7256,3564,16913,https://rocketleague.tracker.network/rocket-league/profile/epic/im33zzoo/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198091002709/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/190abdullah190/mmr?playlist=10
7.00,11.00,6.00,3,63.6%,1.17,13235,5581,5321,2504,14417,https://rocketleague.tracker.network/rocket-league/profile/epic/Daxxx._./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Always%20Benched/mmr?playlist=10
5.32,8.11,2.68,57,65.6%,1.98,2803,1036,1166,384,2520,https://rocketleague.tracker.network/rocket-league/profile/psn/Rawan1-_-11/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198105051767/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198962810582/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/zn%C3%B8./mmr?playlist=10
5.83,9.50,3.17,18,61.4%,1.84,45786,15942,16088,6409,41328,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198422473188/mmr?playlist=10
7.83,10.67,1.67,36,73.4%,4.70,443,92,54,58,148,https://rocketleague.tracker.network/rocket-league/profile/epic/tekito52/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/xFAIR_HOTx/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198291931972/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/blasterfox4622/mmr?playlist=10
6.50,11.00,6.50,6,59.1%,1.00,8970,3474,3334,1765,11252,https://rocketleague.tracker.network/rocket-league/profile/epic/steezyzee/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/SmokeY-LiZarD/mmr?playlist=10
5.62,9.06,3.31,48,62.1%,1.70,2803,1036,1166,384,2520,https://rocketleague.tracker.network/rocket-league/profile/epic/RAAANN123321/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199003442727/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/NarrowWolf879/mmr?playlist=10
4.16,7.86,3.20,153,52.9%,1.30,39998,15773,14778,8216,35179,https://rocketleague.tracker.network/rocket-league/profile/epic/EnviousEU/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/tormi04/mmr?playlist=10
3.73,5.27,0.73,33,70.7%,5.12,621,252,259,148,639,https://rocketleague.tracker.network/rocket-league/profile/epic/zKynoxx./mmr?playlist=10
6.25,9.50,2.75,24,65.8%,2.27,25291,9842,10115,4621,20482,https://rocketleague.tracker.network/rocket-league/profile/epic/Neyzox14/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Hargun312/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199030235874/mmr?playlist=10
3.00,3.00,1.00,3,100.0%,3.00,783,231,203,158,745,https://rocketleague.tracker.network/rocket-league/profile/epic/Listlessn3ss/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Kauxz_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Cash%D8%B9/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Raayji/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/korro900/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198301569429/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198254054485/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198170408042/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/xShzdow/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198035995476/mmr?playlist=10
