0,1,2,3,4,5,6,7,8,9,10,11
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198302117804/mmr?playlist=10
0,0,0,0,0,0,0,0,0,0,0,https://rocketleague.tracker.network/rocket-league/profile/xbl/Cannon%20RL/mmr?playlist=10
7.00,11.67,3.33,9,60.0%,2.10,830,257,255,157,446,https://rocketleague.tracker.network/rocket-league/profile/epic/SlushyCupzz/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/XErebusX/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198179125866/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Loesoemano/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198827246086/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198311610203/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198275364026/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Genos930012/mmr?playlist=10
5.64,9.30,3.73,99,60.6%,1.51,9767,4087,3721,1566,9256,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199090026092/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/apeX_QRX/mmr?playlist=10
4.38,9.25,4.38,24,47.3%,1.00,8339,3442,3722,1631,8546,https://rocketleague.tracker.network/rocket-league/profile/epic/agaliank./mmr?playlist=10
5.06,10.29,3.94,51,49.1%,1.28,10776,3394,3101,1638,9465,https://rocketleague.tracker.network/rocket-league/profile/epic/Swutag/mmr?playlist=10
5.15,9.15,2.62,39,56.3%,1.97,3275,917,765,562,2286,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198978472091/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198988304751/mmr?playlist=10
4.82,8.64,2.73,33,55.8%,1.77,1057,423,424,234,853,https://rocketleague.tracker.network/rocket-league/profile/epic/ylwols./mmr?playlist=10
4.00,6.75,2.42,36,59.3%,1.66,721,196,181,111,557,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198301656215/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/EliRL./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Grankiiz/mmr?playlist=10
3.00,9.33,5.00,9,35.7%,0.73,8339,3442,3722,1631,8546,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198849450908/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198354021675/mmr?playlist=10
4.22,7.35,2.26,69,57.4%,1.87,18432,5013,3621,1689,12507,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198258301955/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/BangerBoyRL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Zubby_18_/mmr?playlist=10
5.29,9.86,3.29,21,53.6%,1.61,18971,7825,7886,2930,19124,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199064357174/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Back%20to%20Roze/mmr?playlist=10
6.75,10.00,1.75,12,67.5%,3.86,55039,21204,20967,10487,63122,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198055915816/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Agaliank/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/GoDZ-_-OF_DeAD%E3%83%84/mmr?playlist=10
4.17,8.33,2.50,18,50.0%,1.67,31203,11932,11160,4859,27283,https://rocketleague.tracker.network/rocket-league/profile/epic/HoMeR_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/xXflipyamiXx/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Aser%D8%B3/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Back%20to%20Roze/mmr?playlist=10
4.65,7.55,4.95,60,61.6%,0.94,27589,9483,8687,4480,26314,https://rocketleague.tracker.network/rocket-league/profile/epic/Noxvas/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/MintysRL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198300005896/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Washed%20Cannon/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/SIGMA%D9%8B/mmr?playlist=10
4.92,8.66,2.39,474,56.8%,2.06,33556,11019,10659,5581,25423,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198156144930/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/GrayPlatypus465/mmr?playlist=10
15.00,32.00,7.00,3,46.9%,2.14,40594,11443,11502,4836,24343,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198158288311/mmr?playlist=10
4.65,8.18,5.24,51,56.8%,0.89,27589,9483,8687,4480,26314,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198914933086/mmr?playlist=10
2.00,5.00,2.50,6,42.4%,0.68,20744,5808,4715,3005,13035,https://rocketleague.tracker.network/rocket-league/profile/epic/lanzarini./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199048913433/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/SebAdam/mmr?playlist=10
6.50,10.00,2.00,6,65.0%,3.25,6082,1970,2234,889,5628,https://rocketleague.tracker.network/rocket-league/profile/epic/l%20Urek%20Mazino%20l/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/CitronB/mmr?playlist=10
15.00,32.00,7.00,3,46.9%,2.14,40594,11443,11502,4836,24343,https://rocketleague.tracker.network/rocket-league/profile/epic/Guizmouri/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/Acxd%20RL/mmr?playlist=10
5.31,10.25,2.81,48,51.8%,1.89,14976,5954,6181,3032,15040,https://rocketleague.tracker.network/rocket-league/profile/epic/rl_jokr/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198964108377/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198436478805/mmr?playlist=10
8.00,20.00,10.00,6,40.8%,0.82,33724,11730,11332,5490,28630,https://rocketleague.tracker.network/rocket-league/profile/epic/mintzeyy/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/fastty_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Luziryz/mmr?playlist=10
5.40,9.80,2.80,15,55.1%,1.93,15506,5996,5392,2153,16604,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198382952790/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/TTV-iJoKr/mmr?playlist=10
5.44,9.19,3.19,48,59.2%,1.71,15117,4831,4827,2707,9371,https://rocketleague.tracker.network/rocket-league/profile/xbl/dvltas/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/I_Kuuby_O_o/mmr?playlist=10
5.00,8.44,2.69,48,59.3%,1.86,31203,11932,11160,4859,27283,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198145383912/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/rzQ-REI/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/FreeCxmbos./mmr?playlist=10
3.00,5.21,1.79,57,57.6%,1.68,12166,4089,4159,2194,13883,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198814590247/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198966990044/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/rocket%20qt/mmr?playlist=10
3.80,6.40,2.00,15,59.4%,1.90,6764,1841,1545,1258,5248,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198906681282/mmr?playlist=10
5.33,11.33,3.33,9,47.1%,1.60,39356,14107,12790,6567,28025,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199090110580/mmr?playlist=10
9.00,11.00,5.00,3,81.8%,1.80,5561,1862,1987,1063,5235,https://rocketleague.tracker.network/rocket-league/profile/epic/ScaredTiger485/mmr?playlist=10
4.50,7.00,3.50,12,64.3%,1.29,1769,575,426,290,1203,https://rocketleague.tracker.network/rocket-league/profile/epic/scyth%20v/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Namouuu./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/garrix_rl/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ItsTalent/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ImmenseFerret142/mmr?playlist=10
5.00,12.00,5.00,3,41.7%,1.00,28913,10244,9790,4433,24542,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198397500156/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Ohios%20Final%20Boss/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Starminer007/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/RunningCheetah64/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198889251307/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198088078009/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198398217608/mmr?playlist=10
5.00,9.00,6.00,3,55.6%,0.83,9430,2818,2640,1596,10800,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198800569524/mmr?playlist=10
5.05,8.88,2.77,219,56.9%,1.83,62843,20871,20130,7713,54425,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198131113276/mmr?playlist=10
