0,1,2,3,4,5,6,7,8,9,10,11
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/ElVisa_Drip/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ElVisa%20Drip/mmr?playlist=10
5.50,10.00,2.50,6,55.0%,2.20,6348,2168,1820,1032,4889,https://rocketleague.tracker.network/rocket-league/profile/epic/NoTm1nt/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Superbot-_-/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/SurvivalistsRL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/lucyita_02/mmr?playlist=10
3.33,5.56,3.33,27,60.0%,1.00,36850,13408,13441,8030,34379,https://rocketleague.tracker.network/rocket-league/profile/psn/horrorBrady/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198231293900/mmr?playlist=10
4.83,8.50,2.87,138,56.8%,1.68,11540,4413,3533,1478,10751,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198026676137/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/KC_AleX-W/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198127626983/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198821697422/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/kiluji/mmr?playlist=10
4.33,7.71,3.10,63,56.2%,1.40,18919,8271,8704,3775,15396,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198046888188/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198973294490/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Sammy6756/mmr?playlist=10
4.11,5.44,2.33,27,75.5%,1.76,15144,4080,3032,1300,10296,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198444438494/mmr?playlist=10
6.33,9.67,1.67,9,65.5%,3.80,10153,3803,3791,2044,6703,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198118926906/mmr?playlist=10
10.67,14.33,5.33,9,74.4%,2.00,14129,4191,2739,2202,7789,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199059164270/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Gurgle%20Stick/mmr?playlist=10
