0,1,2,3,4,5,6,7,8,9,10,11
6.20,9.40,4.20,15,66.0%,1.48,22255,8962,9266,3621,18788,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198436771618/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198305958313/mmr?playlist=10
6.27,12.20,6.47,45,51.4%,0.97,26172,8066,7110,4270,24487,https://rocketleague.tracker.network/rocket-league/profile/epic/tristan.rl/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/piqx7/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/NoBallCamForME/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198809540935/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/jrbond246/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199013440996/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/bucklelol/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/l_ToTo_lI/mmr?playlist=10
3.89,6.22,3.11,27,62.5%,1.25,13166,4097,3918,2431,9680,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198979140001/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/CrashingMoose820/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198153537671/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198071495821/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198944246683/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Alva%20-.-/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Thanovic/mmr?playlist=10
4.08,7.58,3.58,36,53.8%,1.14,4042,1964,1710,928,5571,https://rocketleague.tracker.network/rocket-league/profile/epic/Captaine%20Crunche/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Scxttie22/mmr?playlist=10
4.00,9.00,1.00,3,44.4%,4.00,4183,1178,1168,651,3135,https://rocketleague.tracker.network/rocket-league/profile/xbl/im%20demon%20lol/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198868149549/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/Sombluz/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Abu%20Turki./mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198871950429/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198451205125/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Tormented%20Mind/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/iDFH1/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/psn/buckle_lol_/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/mnw%20smurf/mmr?playlist=10
4.00,6.89,2.79,57,58.0%,1.43,54640,14065,11695,4520,40583,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198113255526/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Updarft%20Sage%2013/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/xbl/MrKruppe/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Textures0/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198360855965/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/GravityBM/mmr?playlist=10
4.00,8.67,2.67,9,46.2%,1.50,8262,3518,3600,1820,8032,https://rocketleague.tracker.network/rocket-league/profile/epic/TTV.Spyleaxe_off/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198170063554/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/Ultra-Violet./mmr?playlist=10
4.78,8.35,3.96,69,57.3%,1.21,25854,9209,8850,4502,23075,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198271839640/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198271246876/mmr?playlist=10
3.00,5.33,1.33,9,56.2%,2.25,9727,2526,2279,1175,7445,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198366220867/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198319184679/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/MarSelo_RL/mmr?playlist=10
1,1,1,1,1,1,1,1,1,1,1,https://rocketleague.tracker.network/rocket-league/profile/epic/ImNobel/mmr?playlist=10
